Model,Scenario,Region,Variable,Unit,1990,1995,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2020,2021,2022,2023,2024,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Final Energy|Transportation|Other,EJ/yr,,,,,,,,,,,,,0.136389473,,,,,0.100908235,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Food Demand,kcal/cap/day,,,,,,,,,,,,,6973.2809,,,,,7074.9168,7176.5526,,,,,,8664.3705,,8665.5752,,8666.628031,,8669.148325,,8667.933663,,8669.287265,,8673.889906,,8695.805423
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Food Demand|Crops,kcal/cap/day,,,,,,,,,,,,,6064.3887,,,,,6080.3817,6096.3747,,,,,,7481.226834,,7460.743069,,7489.782981,,7470.037284,,7465.97612,,7440.765629,,7393.507704,,7365.026711
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Food Demand|Livestock,kcal/cap/day,,,,,,,,,,,,,908.8922,,,,,994.5351,1080.1779,,,,,,1183.143666,,1204.832131,,1176.84505,,1199.111041,,1201.957544,,1228.521636,,1280.382202,,1330.778711
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Forestry Demand|Roundwood,million m3/yr,,,,,,,,,,,,,1172.9485,,,,,1217.8321,1262.7156,,,,,,1248.5926,,1211.712727,,1184.468539,,1148.430984,,1097.892728,,1001.153523,,1004.798516,,1007.324964
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Forestry Demand|Roundwood|Industrial Roundwood,million m3/yr,,,,,,,,,,,,,366.4784,,,,,456.6339,546.7893,,,,,,645.7592548,,711.927723,,755.1064962,,873.5242801,,918.291054,,921.2691038,,918.1667436,,910.0880967
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Forestry Demand|Roundwood|Wood Fuel,million m3/yr,,,,,,,,,,,,,791.2551,,,,,741.4013,691.5476,,,,,,565.4442,,450.6591,,372.8106,,218.9251625,,120.7564779,,18.71731988,,23.14623358,,31.74114547
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Forestry Production|Roundwood,million m3/yr,,,,,,,,,,,,,1157.7336,,,,,1198.0352,1238.3368,,,,,,1211.203355,,1162.5869,,1127.917119,,1092.449496,,1039.047532,,939.9863363,,941.3129033,,941.8291748
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Forestry Production|Roundwood|Industrial Roundwood,million m3/yr,,,,,,,,,,,,,366.4784,,,,,456.6339,546.7893,,,,,,645.7592548,,711.927723,,755.1064962,,873.5242801,,918.291054,,921.2691038,,918.1667436,,910.0880967
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Forestry Production|Roundwood|Wood Fuel,million m3/yr,,,,,,,,,,,,,791.2551,,,,,741.4013,691.5476,,,,,,565.4442,,450.6591,,372.8106,,218.9251625,,120.7564779,,18.71731988,,23.14623358,,31.74114547
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,GDP|MER,billion US$2010/yr,,,,,,,,,,,,,0,,,,,0,22569.31371,,,,,,44829.57316,,67932.04473,,93235.26335,,119332.1777,,148432.0644,,179699.6875,,213587.2265,,248701.366
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,GDP|PPP,billion US$2010/yr,,,,,,,,,,,,,0,,,,,0,41002.42611,,,,,,66784.82509,,91741.79898,,116528.3627,,140407.0457,,165045.4269,,189537.5559,,213669.4658,,238002.8501
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Investment|Energy Supply,billion US$2010/yr,,,,,,,,,,,,,263.7669357,,,,,422.6249034,387.5511367,,,,,,515.2014058,,390.0299364,,286.0257264,,288.1465225,,311.0609672,,370.9906822,,370.4543229,,354.8226242
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Investment|Energy Supply|CO2 Transport and Storage,billion US$2010/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Investment|Energy Supply|Electricity,billion US$2010/yr,,,,,,,,,,,,,199.8365637,,,,,320.8537374,285.195909,,,,,,443.3392429,,340.8694406,,238.352927,,246.5625906,,275.2497423,,336.1354924,,324.2508758,,314.3792633
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Investment|Energy Supply|Electricity|Biomass,billion US$2010/yr,,,,,,,,,,,,,3.746484738,,,,,2.202380447,10.7824239,,,,,,2.471322207,,0,,1.146372967,,0,,4.667337537,,5.034906351,,2.202461436,,4.776115168
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Investment|Energy Supply|Electricity|Coal,billion US$2010/yr,,,,,,,,,,,,,55.17650353,,,,,47.00898303,43.36047981,,,,,,21.7356002,,9.465644257,,2.256234612,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Investment|Energy Supply|Electricity|Electricity Storage,billion US$2010/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,16.37625884,,2.392666328,,0.458802997,,6.71150245,,1.566258475,,1.619877732,,2.755891598,,3.119711665
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Investment|Energy Supply|Electricity|Gas,billion US$2010/yr,,,,,,,,,,,,,6.949885664,,,,,8.942596893,2.098123294,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Investment|Energy Supply|Electricity|Geothermal,billion US$2010/yr,,,,,,,,,,,,,0.424617903,,,,,4.233250769,0,,,,,,0.350859969,,1.6158613,,1.445728213,,1.828972063,,2.694191239,,4.24244279,,3.500997886,,3.196013907
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Investment|Energy Supply|Electricity|Hydro,billion US$2010/yr,,,,,,,,,,,,,46.01619844,,,,,32.11617624,25.11982036,,,,,,27.35156996,,28.6270187,,38.94194697,,24.92846791,,37.45970661,,58.16253099,,43.79589685,,34.49685572
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Investment|Energy Supply|Electricity|Nuclear,billion US$2010/yr,,,,,,,,,,,,,2.088474507,,,,,11.11741109,9.841582146,,,,,,39.21694462,,23.15058673,,0,,0,,21.24507864,,9.482349746,,20.39031627,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Investment|Energy Supply|Electricity|Oil,billion US$2010/yr,,,,,,,,,,,,,0.594383171,,,,,3.551144465,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Investment|Energy Supply|Electricity|Other,billion US$2010/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0.174716727,,0.906867103,,1.322851952,,1.367019562,,2.04671363,,1.568444673,,1.08302625
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Investment|Energy Supply|Electricity|Solar,billion US$2010/yr,,,,,,,,,,,,,0.19504089,,,,,8.325774829,38.90096593,,,,,,72.32116873,,30.58132933,,16.76599492,,28.0726579,,8.885423976,,8.486872178,,14.00378371,,18.72113238
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Investment|Energy Supply|Electricity|Transmission and Distribution,billion US$2010/yr,,,,,,,,,,,,,74.79421189,,,,,179.7654166,117.7603158,,,,,,126.3110515,,164.2696984,,128.8477118,,101.4059975,,113.4278985,,159.5480653,,142.5226813,,150.425446
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Investment|Energy Supply|Electricity|Wind,billion US$2010/yr,,,,,,,,,,,,,9.850762943,,,,,23.59060308,37.33219777,,,,,,137.2044669,,80.59191875,,47.5832674,,82.29214086,,83.93682775,,87.51173366,,93.51040199,,98.56096218
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Investment|Energy Supply|Extraction|Coal,billion US$2010/yr,,,,,,,,,,,,,10.24328952,,,,,16.89935114,9.646069424,,,,,,1.517711088,,1.204184502,,0.830353323,,0.435865708,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Investment|Energy Supply|Extraction|Gas,billion US$2010/yr,,,,,,,,,,,,,16.81625066,,,,,17.78718416,30.44296231,,,,,,13.76165212,,6.849653536,,3.718615458,,5.489106236,,5.163864426,,4.394414053,,3.590556225,,2.933745853
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Investment|Energy Supply|Extraction|Oil,billion US$2010/yr,,,,,,,,,,,,,16.4379293,,,,,12.54689038,16.17792391,,,,,,13.93200954,,7.962746859,,3.89670657,,1.496545626,,0.162889045,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Investment|Energy Supply|Extraction|Uranium,billion US$2010/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Investment|Energy Supply|Heat,billion US$2010/yr,,,,,,,,,,,,,6.772035007,,,,,16.48433962,13.78713792,,,,,,1.281862453,,1.902043759,,2.842001544,,4.640029764,,0.996717748,,1.554234547,,1.146856984,,1.360933485
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Investment|Energy Supply|Hydrogen,billion US$2010/yr,,,,,,,,,,,,,0.552278236,,,,,2.100249226,0,,,,,,2.242313831,,11.73148036,,16.07037753,,5.980845662,,7.920525065,,13.48451562,,10.66889106,,13.95137642
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Investment|Energy Supply|Hydrogen|Fossil,billion US$2010/yr,,,,,,,,,,,,,0,,,,,2.072704894,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Investment|Energy Supply|Hydrogen|Other,billion US$2010/yr,,,,,,,,,,,,,0.552278236,,,,,0.027544332,0,,,,,,0.626873913,,11.73148036,,16.07037753,,5.980845662,,7.920525065,,13.48451562,,10.66889106,,13.95137642
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Investment|Energy Supply|Hydrogen|Renewable,billion US$2010/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,1.615439918,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Investment|Energy Supply|Liquids,billion US$2010/yr,,,,,,,,,,,,,3.264581155,,,,,9.045019571,7.99772441,,,,,,25.81100476,,7.077405149,,6.639015594,,6.775249857,,8.998392835,,8.551926976,,14.09827992,,8.735077493
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Investment|Energy Supply|Liquids|Biomass,billion US$2010/yr,,,,,,,,,,,,,1.599908937,,,,,1.612725577,1.324754256,,,,,,15.28076272,,0,,5.334798178,,4.221531621,,5.350996299,,6.463047408,,11.02810374,,6.953952546
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Investment|Energy Supply|Liquids|Coal and Gas,billion US$2010/yr,,,,,,,,,,,,,0,,,,,0,1.369967108,,,,,,6.542638735,,5.5938223,,0,,1.363445861,,2.863794518,,1.72415689,,2.138054599,,1.299789949
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Investment|Energy Supply|Liquids|Oil,billion US$2010/yr,,,,,,,,,,,,,1.591262287,,,,,7.432293995,5.284766822,,,,,,2.255802123,,1.244013876,,1.304217416,,0.299314327,,0.094816327,,0.030853003,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Investment|Energy Supply|Other,billion US$2010/yr,,,,,,,,,,,,,9.844008149,,,,,26.90813191,24.30340973,,,,,,13.31560903,,12.43298169,,13.6757294,,16.76628904,,12.56883584,,6.87009859,,16.69886292,,13.4622276
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Land Cover,million ha,,,,,,,,,,,,,1771.9597,,,,,1771.9597,1771.9597,,,,,,1771.9597,,1771.9597,,1771.9597,,1771.9597,,1771.9597,,1771.9597,,1771.9597,,1771.9597
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Land Cover|Cropland,million ha,,,,,,,,,,,,,466.6014,,,,,461.0871,455.5727,,,,,,457.6183847,,447.0238456,,436.6595512,,436.431797,,437.8401623,,429.6119222,,427.5008893,,421.8060071
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Land Cover|Cropland|Energy Crops,million ha,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,2.743389866,,17.93333141,,37.9554214,,46.48755879,,56.62037707,,61.02477517
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Land Cover|Cropland|Irrigated,million ha,,,,,,,,,,,,,162.559,,,,,142.9555,123.3519,,,,,,114.183152,,109.1254625,,104.758832,,101.8697582,,97.74017766,,92.27718442,,88.67453166,,84.59183769
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Land Cover|Forest,million ha,,,,,,,,,,,,,555.9087,,,,,564.3546,572.8004,,,,,,591.7767581,,612.6792168,,631.8154204,,645.1110669,,655.6782432,,669.9879034,,676.8215522,,684.864808
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Land Cover|Forest|Afforestation and Reforestation,million ha,,,,,,,,,,,,,35.9955,,,,,51.4315,66.8676,,,,,,91.12629045,,114.6510102,,135.3131351,,150.1793902,,162.669218,,178.0157472,,187.7465904,,197.9325646
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Land Cover|Forest|Natural Forest,million ha,,,,,,,,,,,,,381.1898,,,,,381.4872,381.0823,,,,,,368.1583091,,370.1577049,,387.7183299,,415.4711297,,425.9953109,,440.2128767,,453.5993023,,467.4481659
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Land Cover|Pasture,million ha,,,,,,,,,,,,,583.7614,,,,,581.5407,579.3199,,,,,,565.7643572,,560.788223,,557.1159373,,552.5016702,,547.3962859,,545.4398526,,545.7984347,,545.3513827
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Population,million,,,,,,,,,,,,,3655.680054,,,,,3822.945,3990.21,,,,,,4246.6,,4408.6,,4474.11,,4442.37,,4335.29,,4174.36,,3974.86,,3762.15
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Population|Rural,million,,,,,,,,,,,,,2223.531423,,,,,3822.945,2185.512939,,,,,,2094.354425,,1960.261768,,1795.941297,,1610.483529,,1419.51857,,1235.249261,,1064.121559,,912.4778124
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Population|Urban,million,,,,,,,,,,,,,1432.148631,,,,,0,1804.697061,,,,,,2152.245575,,2448.338232,,2678.168704,,2831.886471,,2915.77143,,2939.110739,,2910.738441,,2849.672188
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Price|Carbon,US$2010/t CO2,,,,,,,,,,,,,0,,,,,0,2.503111157,,,,,,348.2809194,,468.0604322,,629.0340813,,845.3692051,,1136.105521,,1526.830819,,2051.932946,,2757.626295
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Price|Final Energy|Residential and Commercial|Residential|Electricity,US$2010/GJ,,,,,,,,,,,,,0,,,,,4489.151027,50.57016808,,,,,,76.38133583,,53.00399262,,52.12017339,,,,,,,,,,
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Price|Final Energy|Residential and Commercial|Residential|Gases|Natural Gas,US$2010/GJ,,,,,,,,,,,,,0,,,,,14.37611602,21.20261748,,,,,,56.01662116,,36.76286425,,66.92125778,,,,,,,,,,
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Price|Final Energy|Residential and Commercial|Residential|Liquids|Oil,US$2010/GJ,,,,,,,,,,,,,0,,,,,14.09063241,11.0783588,,,,,,59.62617657,,61.41381308,,83.17679181,,,,,,,,,,
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Price|Final Energy|Residential and Commercial|Residential|Solids|Coal,US$2010/GJ,,,,,,,,,,,,,0,,,,,7.927360868,10.89154318,,,,,,75.55671793,,108.0033257,,51.82462102,,,,,,,,,,
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Primary Energy,EJ/yr,,,,,,,,,,,,,194.8791615,,,,,207.8039136,217.838158,,,,,,142.4011156,,126.325519,,118.2329278,,117.3605404,,117.0550811,,117.4778331,,116.6588591,,115.4781454
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Primary Energy|Biomass,EJ/yr,,,,,,,,,,,,,24.3564496,,,,,23.899435,24.217989,,,,,,22.5697086,,19.51338,,16.4125941,,18.44456589,,21.42869272,,20.63605816,,22.59953941,,23.04750356
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Primary Energy|Coal,EJ/yr,,,,,,,,,,,,,99.84432786,,,,,107.7002396,102.255025,,,,,,25.42797606,,9.98346424,,2.926219357,,1.073954107,,0.389899256,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Primary Energy|Gas,EJ/yr,,,,,,,,,,,,,16.63466466,,,,,18.91114714,23.67494278,,,,,,15.10179217,,9.215349234,,6.073129339,,4.224588483,,3.225854961,,2.635758368,,2.153606488,,1.759653298
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Primary Energy|Geothermal,EJ/yr,,,,,,,,,,,,,0.154451359,,,,,0.123167551,0.095304703,,,,,,0.129319645,,0.234501827,,0.367981733,,0.5260082,,0.714742888,,0.912647932,,1.100365844,,1.055868595
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Primary Energy|Hydro,EJ/yr,,,,,,,,,,,,,3.52956255,,,,,5.102241062,6.514827604,,,,,,9.531001733,,10.73466057,,11.71933871,,11.80544291,,11.84518331,,11.86316111,,11.88709236,,11.89056176
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Primary Energy|Nuclear,EJ/yr,,,,,,,,,,,,,1.057782212,,,,,1.323965178,2.587547143,,,,,,4.246480586,,5.326459988,,4.809667074,,4.762081864,,4.635754936,,3.533258429,,3.397585232,,3.084908289
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Primary Energy|Oil,EJ/yr,,,,,,,,,,,,,48.57218029,,,,,48.16458225,51.92135528,,,,,,28.34080781,,14.40306967,,6.63729499,,2.891848642,,1.137338413,,0.395306366,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Primary Energy|Other,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Primary Energy|Secondary Energy Trade,EJ/yr,,,,,,,,,,,,,-0.000325682,,,,,0.031215339,-0.009754473,,,,,,-0.232295478,,1.13971747,,6.458457802,,8.995995805,,9.527384277,,12.97856194,,12.52756255,,11.63473829
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Primary Energy|Solar,EJ/yr,,,,,,,,,,,,,0.498028866,,,,,1.691631862,4.509189921,,,,,,20.22700324,,30.04860628,,33.18137155,,35.25510602,,34.43065264,,34.35340457,,33.74041174,,33.27498313
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Primary Energy|Wind,EJ/yr,,,,,,,,,,,,,0.23203978,,,,,0.856288622,2.071731047,,,,,,17.05932121,,25.72630969,,29.64687313,,29.38094846,,29.71957773,,30.16967625,,29.25269543,,29.72992851
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Resource|Extraction|Coal,EJ/yr,,,,,,,,,,,,,130.5129695,,,,,42.62050226,90.17041867,,,,,,18.97276743,,7.357427296,,2.879311029,,1.487282453,,0.389899256,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Resource|Extraction|Gas,EJ/yr,,,,,,,,,,,,,14.84886168,,,,,16.59276743,19.27580435,,,,,,13.30751176,,8.948977759,,6.073129339,,4.224588483,,3.225854961,,2.635758368,,2.153606488,,1.759653298
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Resource|Extraction|Oil,EJ/yr,,,,,,,,,,,,,10.40025904,,,,,13.76400977,18.41542447,,,,,,10.35178107,,5.42771927,,2.673612729,,1.067854306,,0.175675744,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Secondary Energy|Electricity|Biomass,EJ/yr,,,,,,,,,,,,,0.173185953,,,,,0.322242235,0.826111741,,,,,,1.574510528,,0.914930117,,0.787583954,,0.820023563,,0.838877332,,0.840828233,,0.855552306,,0.856849933
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Secondary Energy|Electricity|Coal,EJ/yr,,,,,,,,,,,,,16.00027598,,,,,20.63572364,21.10599432,,,,,,3.074043191,,0.986660393,,0.026379473,,0.013462298,,0.002298468,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Secondary Energy|Electricity|Gas,EJ/yr,,,,,,,,,,,,,2.742013947,,,,,3.238657106,2.849635653,,,,,,1.911831875,,0.139570946,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Secondary Energy|Electricity|Geothermal,EJ/yr,,,,,,,,,,,,,0.153202108,,,,,0.120568638,0.093014578,,,,,,0.103728763,,0.176112915,,0.269993407,,0.384198641,,0.535057062,,0.684137939,,0.819828744,,0.827972869
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Secondary Energy|Electricity|Hydro,EJ/yr,,,,,,,,,,,,,3.52956255,,,,,5.102241062,6.514827604,,,,,,9.531001733,,10.73466057,,11.71933871,,11.80544291,,11.84518331,,11.86316111,,11.88709236,,11.89056176
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Secondary Energy|Electricity|Nuclear,EJ/yr,,,,,,,,,,,,,1.053869739,,,,,1.311556098,2.539218165,,,,,,3.984579896,,5.147456197,,4.594206846,,4.590415012,,4.47667742,,3.395618383,,3.272548162,,2.961458647
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Secondary Energy|Electricity|Oil,EJ/yr,,,,,,,,,,,,,0.6288903,,,,,0.574457244,0.215143388,,,,,,0.095235565,,0.016486394,,0.005572606,,5.37E-06,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Secondary Energy|Electricity|Other,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Secondary Energy|Electricity|Solar,EJ/yr,,,,,,,,,,,,,0.00495178,,,,,0.1963066,1.442242196,,,,,,12.92147767,,20.9172722,,23.81083047,,25.7880424,,25.42508163,,25.77916771,,25.37244849,,25.12721386
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Secondary Energy|Electricity|Solar|CSP,EJ/yr,,,,,,,,,,,,,0,,,,,0,0.001652696,,,,,,0.027358761,,0.027358761,,0.025706065,,0,,0.006308,,0.006308,,0.006308,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Secondary Energy|Electricity|Solar|PV,EJ/yr,,,,,,,,,,,,,0.00495178,,,,,0.1963066,1.4405895,,,,,,12.89411891,,20.88991344,,23.78512441,,25.7880424,,25.41877363,,25.77285971,,25.36614049,,25.12721386
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Secondary Energy|Electricity|Storage Losses,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,1.247850142,,3.317181648,,4.344941181,,4.879518987,,4.765338036,,5.420607652,,5.427939201,,5.336942563
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Secondary Energy|Electricity|Transmission Losses,EJ/yr,,,,,,,,,,,,,3.753698237,,,,,4.96817565,5.595054897,,,,,,7.26456683,,8.619768567,,8.102367114,,6.979531048,,5.785718013,,5.491162511,,5.339010055,,5.215060749
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Secondary Energy|Electricity|Wind,EJ/yr,,,,,,,,,,,,,0.23203978,,,,,0.856288622,2.071731047,,,,,,17.07976928,,25.72630969,,29.64687313,,29.38094846,,29.71957773,,30.16967625,,29.25269543,,29.72992851
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,,,,,,,,,,,,,0,,,,,0.021218472,0.472088418,,,,,,1.592226413,,1.122388456,,0.09448092,,0.380397661,,0.949531278,,0.68376141,,1.728207251,,1.665348738
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,,,,,,,,,,,,,0.23203978,,,,,0.83507015,1.599642629,,,,,,15.46709479,,24.60392124,,29.55239221,,29.00055079,,28.77004645,,29.48591484,,27.52448818,,28.06457977
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5ASIA,Secondary Energy|Gases|Biomass,EJ/yr,,,,,,,,,,,,,0.048826875,,,,,0,0,,,,,,1.14490521,,2.803023026,,5.316756499,,8.543241593,,10.34299445,,9.634840413,,10.34650414,,10.38789767
